Price,Close,High,Low,Open,Volume
Ticker,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS
Date,,,,,
2023-07-03,720.7320556640625,722.8943621509778,703.7285700885114,703.7875393568326,12092270
2023-07-04,772.572998046875,778.4259524026015,748.2177323970838,751.88870402524,41622080
2023-07-05,770.4402465820312,786.2790436476844,764.6659376058942,774.4896295244681,19786660
2023-07-06,763.314453125,768.9904996112755,760.2430123833092,764.2727186407768,10459840
2023-07-07,749.171142578125,761.609279031973,747.5248621753906,758.7687959554335,10949150
2023-07-10,740.413818359375,749.9180679912869,730.4918047866388,749.171083989112,14515180
2023-07-11,731.6417846679688,754.8372812954801,725.4497121035798,743.7309635034012,16750430
2023-07-12,730.4574584960938,737.932097925005,727.1353831967821,734.1873995536492,11317550
2023-07-13,734.6493530273438,739.3965287777767,728.8897415964187,734.192296237057,7470520
2023-07-14,735.4110107421875,739.0033966131103,727.3073263229855,734.5903601725157,7266000
2023-07-17,738.2219848632812,741.2738091884404,731.4451987775332,739.1115029002253,5067440
2023-07-18,729.2828979492188,742.5515221032813,724.6732772324294,739.1115084337096,13097090
2023-07-19,745.4705200195312,746.8760639760839,730.2656898348179,731.4402158751654,9759430
2023-07-20,746.6401977539062,750.6257520962055,737.3423706275382,742.1583537720356,6494360
2023-07-21,745.1806640625,752.6455249263269,740.3990546558612,746.6401983233461,6733940
2023-07-24,745.1659545898438,751.377644018967,743.0773747259717,745.1708736945324,5843420
2023-07-25,747.6083374023438,751.8297086730216,741.1803879587583,751.8297086730216,8508690
2023-07-26,730.5753173828125,760.1447117902325,720.5353659994872,750.4143640175579,22288660
2023-07-27,715.92578125,744.8022433034414,714.3139347417299,744.8022433034414,21471720
2023-07-28,725.5086669921875,726.7864343144927,708.6427982175974,719.3560073735216,10070500
2023-07-31,717.5181274414062,724.3588023979559,715.6260718067635,721.9114878237364,7493150
2023-08-01,714.5104370117188,720.437117674933,711.9845370157138,717.5180492807469,7527650
2023-08-02,707.9990234375,716.5057147301861,702.2542293206008,716.5057147301861,8985360
2023-08-03,698.652099609375,710.0483453995255,689.7768349800549,705.2028473197673,10818980
2023-08-04,702.6178588867188,708.1513712782062,695.0105241217602,701.664512483502,7313490
2023-08-07,700.0084228515625,705.9645585318285,695.0400073559689,703.9251098152594,7184090
2023-08-08,705.065185546875,708.1513836286309,696.3718083899386,701.2713563067706,8073620
2023-08-09,700.3228759765625,709.0359896267727,696.8484885396165,707.6599601530661,5115720
2023-08-10,702.1411743164062,705.1045146677521,697.0450423639552,697.8362382806704,6161300
2023-08-11,693.9588012695312,703.6301794310089,691.0544303598498,702.1411306915662,6303960
2023-08-14,689.7767944335938,693.7918034330971,682.1596212691817,691.9341816446553,6937850
2023-08-16,686.1845092773438,687.4130856672343,680.1398894434493,687.4130856672343,5987950
2023-08-17,680.4592895507812,689.9684582272515,678.4689719256485,689.9684582272515,7101180
2023-08-18,674.4490966796875,679.7270556718191,672.7683827031633,677.5352347573648,7455330
2023-08-21,692.7401733398438,694.194788583179,668.4438155557407,668.4438155557407,12308310
2023-08-22,694.8778686523438,703.0896538288353,692.9170655850274,693.0202468025451,12487800
2023-08-23,699.4481811523438,702.6473987150899,688.2975911858978,697.831355505407,8032480
2023-08-24,701.5121459960938,706.2789980295165,699.8953203938586,702.7456413965523,9103600
2023-08-25,708.790283203125,715.3361115209885,697.9296204101663,699.3056499010353,13032760
2023-08-28,711.1589965820312,713.6554422553148,701.5761005677815,710.112247079373,7036260
2023-08-29,716.8349609375,718.5647459354085,711.1982074171783,712.5742368356637,14183050
2023-08-30,714.3532104492188,720.5256064055308,713.3605112278502,720.0439541183439,4602680
2023-08-31,704.0233764648438,716.0142935851563,701.271377450939,715.5228630473491,14129800
2023-09-01,719.5132446289062,720.3781671361232,703.2370683398489,704.568825841598,6760760
2023-09-04,714.5645751953125,724.3685901229878,713.3998872566182,724.3685901229878,5813630
2023-09-05,721.9212646484375,723.2333457303056,715.5228297457282,715.8176760568741,12213530
2023-09-06,726.1181640625,727.0223794922638,716.5745610302117,718.9924209716054,6051570
2023-09-07,723.7002563476562,726.1181161294404,717.8522210957714,725.3514557148218,5496220
2023-09-08,728.3639526367188,732.2265895035728,724.3686199250857,726.3343420958458,6246420
2023-09-11,726.4964599609375,731.6417831035902,723.5823105675087,729.7743231295806,4068490
2023-09-12,730.3935546875,733.1160990588614,718.0291455802006,729.3811789865681,9635170
2023-09-13,734.777099609375,737.9566406258572,725.4153243565513,730.1969336418945,5798460
2023-09-14,736.5855712890625,738.2957399683924,729.9758545279457,734.7771404974575,6503720
2023-09-15,736.379150390625,743.5491651694223,732.7769861244444,737.0475487161664,7874940
2023-09-18,741.9274291992188,743.0429861377711,733.7058057564102,736.0548581655213,7066180
2023-09-20,740.97900390625,751.5938917400225,735.4749457779039,736.0302646964345,8441900
2023-09-21,735.5928955078125,745.3674564502168,729.7743745307191,740.0944161907495,6757250
2023-09-22,734.329833984375,744.713762440995,732.5852317822836,736.551109355362,5263040
2023-09-25,768.5825805664062,771.5360828084068,738.128645457141,744.5172422553719,23475330
2023-09-26,773.5756225585938,776.4553985634077,764.1745531482738,768.587590165629,12468200
2023-09-27,770.322265625,772.0373533549691,761.0047620846428,772.0373533549691,7441100
2023-09-28,760.63623046875,769.4819803825089,758.5771052667251,767.098494220037,7775050
2023-09-29,767.6882934570312,771.3494272867479,759.2602470021997,760.6362766234686,5730050
2023-10-03,783.1043701171875,783.8808087410229,762.2087348542022,764.7445331288019,9445550
2023-10-04,771.944091796875,790.5152124693063,768.5974207799208,788.7460743937166,11763840
2023-10-05,771.6343994140625,777.9197549651649,769.2755089251057,777.9197549651649,7950610
2023-10-06,802.8549194335938,805.1597597202094,771.0544703225321,771.5459008326166,21450340
2023-10-09,789.0114135742188,799.5574938354318,788.0580071260307,796.3189833524876,7478000
2023-10-10,794.5055541992188,799.5574744585731,788.3528343488326,791.6945859574439,9650240
2023-10-11,796.30908203125,803.2922903005848,795.6701983800541,800.0291845534672,7123720
2023-10-12,787.6943969726562,798.7712612273851,786.5837590842846,798.5746770013835,7640920
2023-10-13,791.3652954101562,794.4367361901758,781.9691461754835,786.2446277347174,6622820
2023-10-16,789.8272094726562,793.0706993136571,784.5836835419357,790.6430010378662,4382460
2023-10-17,795.429443359375,801.9163623447378,791.9452177008106,794.1517359799951,8382830
2023-10-18,773.172607421875,794.6038859544963,771.5459435486799,791.203165040366,15446420
