Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2023-07-03,2991.258544921875,3033.764892219911,2988.013392052773,3029.6513747394556,1687264
2023-07-04,3024.669921875,3030.2916406270174,2995.8295450348064,3007.4387624925753,1656681
2023-07-05,3034.81689453125,3043.0896822189775,3021.1509161110607,3034.8626449285084,1453008
2023-07-06,3037.512451171875,3042.585833733941,3018.4075381551934,3022.5668057753587,1848238
2023-07-07,3043.3173828125,3068.592573451774,3018.407748906473,3018.407748906473,1789326
2023-07-10,2990.93896484375,3039.204288501629,2984.7686876958783,3039.204288501629,1407431
2023-07-11,2991.349853515625,3012.0089419005876,2980.746253359692,3012.0089419005876,1110172
2023-07-12,2979.923828125,3006.661695723324,2970.9656783737587,2999.1659962790054,1515240
2023-07-13,3053.64697265625,3078.2365774087834,2991.669929707117,3001.953723675249,4585146
2023-07-14,3212.79443359375,3222.1185858228855,3064.113707093481,3075.997202974214,6306101
2023-07-17,3191.8154296875,3245.016880200195,3178.4237336660526,3208.5437794971795,2743228
2023-07-18,3196.5234375,3221.341572891563,3167.4087826530267,3177.464048629703,2600090
2023-07-19,3172.025390625,3214.806025220007,3149.720846571076,3199.403095334835,2405370
2023-07-20,3174.086669921875,3188.383810336675,3149.112263853698,3164.7384966212517,1715404
2023-07-21,3087.020751953125,3148.058998813378,3078.543199020897,3119.785348420925,3770223
2023-07-24,3111.261474609375,3128.399831677828,3090.503018591767,3098.659708565961,1680132
2023-07-25,3115.294189453125,3122.305488623781,3097.926708032121,3113.7820669129846,1272980
2023-07-26,3105.349853515625,3135.181712531565,3102.3253851989666,3116.3936267423246,1066803
2023-07-27,3113.231689453125,3126.7499469053832,3102.3713931415473,3111.444574743922,1701769
2023-07-28,3075.19775390625,3110.2994489526377,3052.8354343417113,3102.3260117822556,2599831
2023-07-31,3135.73193359375,3140.4976478889985,3080.2382907228434,3083.446013157544,2743678
2023-08-01,3163.77685546875,3171.0629235048214,3129.82077565577,3129.82077565577,1956167
2023-08-02,3153.328369140625,3158.5981985732005,3128.5374375079987,3148.104409062401,1914899
2023-08-03,3116.027099609375,3146.5463296148014,3086.7452233722133,3134.4028099563448,2026351
2023-08-04,3155.986572265625,3181.1442369080387,3117.2189097618743,3117.2189097618743,2248493
2023-08-07,3193.1044921875,3196.7245913979227,3153.8785837580563,3165.5179892112346,1853889
2023-08-08,3180.777587890625,3198.5115758637803,3167.946698425561,3193.104361947542,1634225
2023-08-09,3173.3544921875,3177.4787074120036,3139.0319013475078,3175.55398413937,1794589
2023-08-10,3154.657470703125,3175.5533110759743,3143.6136964143225,3161.89766861704,1096701
2023-08-11,3160.798095703125,3177.1573459356628,3128.90412489908,3150.9916746844083,1679974
2023-08-14,3161.760498046875,3166.480343065744,3126.1546889138212,3153.3744607157764,1190425
2023-08-16,3169.59619140625,3176.5616208724146,3148.3336194216304,3161.8977472619245,1328445
2023-08-17,3148.837890625,3171.796063632933,3128.1709479820706,3166.4803644355306,1843241
2023-08-18,3085.92041015625,3125.237828824153,3076.2055051167945,3125.237828824153,2526749
2023-08-21,3117.58544921875,3125.009125174637,3090.4115463271137,3093.1610227918177,1375579
