Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2023-07-31,1233.371826171875,1235.0094521881804,1212.9475890459607,1227.0489861059361,7902180
2023-08-01,1242.0145263671875,1245.4716872331724,1234.5544774108216,1239.1033148368012,6064652
2023-08-02,1234.41796875,1248.1554353279967,1226.7758997952656,1245.7446403783597,7419145
2023-08-03,1241.19580078125,1243.242777583865,1227.2763141012276,1228.1860815690566,6503741
2023-08-04,1253.978271484375,1260.847061956178,1239.1035919855417,1245.381011248576,5712345
2023-08-07,1267.3062744140625,1269.1258096249944,1252.7499927266074,1262.6664818373094,3729093
2023-08-08,1264.7587890625,1267.8065991644844,1259.482203966465,1267.1696952534337,4161877
2023-08-09,1268.5799560546875,1270.0355619948482,1257.7536994683937,1259.1183508602219,4090828
2023-08-10,1263.7581787109375,1269.853688398212,1260.5739920409878,1266.0325977609016,3873025
2023-08-11,1248.064697265625,1270.8088879474917,1243.6978792880777,1266.3965371663332,5783517
2023-08-14,1267.806640625,1269.1257591782453,1242.378570429603,1248.0646177377491,4304135
2023-08-16,1290.5052490234375,1291.8243675275844,1278.5873165202784,1283.5000834227826,7735313
2023-08-17,1284.1826171875,1291.8701096855618,1279.1333621252818,1291.8701096855618,5618346
2023-08-18,1263.4852294921875,1281.5895150593437,1261.0743232513742,1277.0406772674733,5134103
2023-08-21,1278.58740234375,1280.04300828704,1261.9841437074754,1264.3495172472738,3032722
2023-08-22,1277.0863037109375,1279.178813670877,1270.6269757839684,1277.9505385325194,2890714
2023-08-23,1280.9073486328125,1288.7768612022073,1278.8149496217914,1288.2310228104463,2559125
2023-08-24,1295.14501953125,1296.4642490688886,1286.820624510391,1293.2345299499723,5171963
2023-08-25,1291.9610595703125,1294.1445242124462,1284.046125180156,1285.50173125637,4307172
2023-08-28,1287.912353515625,1296.2367481573856,1284.0458417309012,1291.9607743738602,3133464
2023-08-29,1289.7320556640625,1295.8729869417455,1287.594124022955,1295.509057691945,3074444
2023-08-30,1305.653076171875,1307.0177276584382,1295.5091445772975,1298.2384475504239,3070887
2023-08-31,1305.9259033203125,1314.5232740786394,1299.7395500542452,1305.653039664003,9792735
2023-09-01,1313.5679931640625,1315.524015813637,1299.3301072963106,1301.8319683222358,3582133
2023-09-04,1332.900634765625,1337.3585187057697,1305.2436744805843,1312.794790811174,4609014
2023-09-05,1345.455322265625,1346.5015772139598,1325.0765058688094,1332.8095304482017,5496840
2023-09-06,1344.1361083984375,1349.094408496813,1331.2629855860807,1348.184640888555,5075786
2023-09-07,1333.901123046875,1340.4515159698167,1330.1256765994524,1337.90412243496,4411743
2023-09-08,1336.9945068359375,1341.6798324116455,1328.4426687748935,1331.4449464210497,3125838
2023-09-11,1343.2261962890625,1344.6819131501657,1332.3545189621761,1336.9943110540305,4182226
2023-09-12,1365.652099609375,1368.2904478169532,1343.8176775697427,1348.7304447397828,6793161
2023-09-13,1363.1502685546875,1369.2002453382354,1354.3255672096375,1369.2002453382354,4804686
2023-09-14,1370.9742431640625,1376.0690305788348,1363.8781225031132,1369.200240762729,6444213
2023-09-15,1375.20458984375,1381.391053531654,1372.8392164532954,1381.0271243049056,8657816
2023-09-18,1357.1912841796875,1369.1092169496771,1353.7341230453653,1369.1092169496771,3991916
2023-09-20,1355.7811279296875,1360.193478454991,1342.9988490854248,1342.9988490854248,4169337
2023-09-21,1366.2435302734375,1368.7909240446215,1342.8170139394665,1352.4151068014573,6779195
2023-09-22,1361.1488037109375,1370.9742270619945,1351.1867819544711,1357.282291448548,5455613
2023-09-25,1341.1339111328125,1355.417217832278,1338.7685376167728,1355.417217832278,4217863
2023-09-26,1328.8519287109375,1346.3649531864253,1327.3507901162034,1345.6826275575102,3996528
2023-09-27,1334.629150390625,1336.9945240833968,1319.2086330547818,1324.6217061818336,3863586
2023-09-28,1309.5648193359375,1339.723634998435,1305.5163982722486,1335.447772053514,5814602
2023-09-29,1305.9259033203125,1316.251854791077,1288.2309672949007,1302.8782039633304,6068968
2023-10-03,1304.606689453125,1307.3359921507258,1292.142918222993,1306.4717573853966,4181867
2023-10-04,1314.022705078125,1319.1173810169118,1290.2322620419864,1296.41872564626,4510406
2023-10-05,1331.3992919921875,1342.4985228636597,1319.3448718155562,1320.982497846701,7384621
2023-10-06,1345.2733154296875,1350.5500119701062,1331.2629831328265,1336.9034978713848,3598672
2023-10-09,1342.3165283203125,1356.4634585781648,1330.2621079137662,1332.7185470073355,3567552
2023-10-10,1360.239013671875,1361.9220614766054,1336.5395238912695,1350.0041284403374,5688951
2023-10-11,1359.5567626953125,1381.2546983673178,1347.7752053035967,1361.922136312119,7220129
2023-10-12,1333.264404296875,1368.654385789573,1320.982541821264,1357.2822909047482,11081662
2023-10-13,1302.013916015625,1308.2458018313064,1273.6746332154582,1278.2234711912276,17973439
2023-10-16,1304.7431640625,1313.340423053773,1300.9676064898863,1302.8780961484347,4850745
2023-10-17,1312.2943115234375,1322.2108011891066,1308.291422679862,1310.2928671016498,3923764
2023-10-18,1310.5657958984375,1322.8021260257406,1308.5642404911625,1311.8849145317179,4264837
2023-10-19,1304.288330078125,1309.746935628435,1297.4195403384058,1297.4195403384058,6795691
2023-10-20,1298.4656982421875,1308.7005828841384,1296.6461631947295,1300.9675589324422,3928622
2023-10-23,1281.544189453125,1303.1056377818345,1278.4509573114844,1296.9647063021316,2636516
2023-10-25,1262.5604248046875,1292.5105816192142,1254.4969210469303,1289.2390579545506,6940777
2023-10-26,1252.7919921875,1266.2004921783227,1246.940214740459,1248.7372916684367,6357656
2023-10-27,1272.0521240234375,1276.3373223697179,1256.6623976967833,1256.6623976967833,4634358
2023-10-30,1269.0111083984375,1272.0521334622172,1256.155513264206,1272.0521334622172,2667696
2023-10-31,1261.039794921875,1272.7894712580314,1256.0634389161826,1271.6835518717269,3451595
2023-11-01,1247.90771484375,1269.379603358429,1245.6038569027073,1265.3249033766447,3090672
2023-11-02,1262.6524658203125,1268.3199791238953,1254.819348447591,1262.5142118386507,3758060
2023-11-03,1280.0697021484375,1282.788209750896,1269.6562183795236,1271.775812861255,3349045
2023-11-06,1293.20166015625,1296.8417109189295,1281.6823697767961,1284.5391312922866,2736381
2023-11-07,1294.1231689453125,1295.5976155760281,1285.4145181543718,1290.1604881630135,2272209
2023-11-08,1281.8665771484375,1294.7681818070128,1277.6735106371746,1294.7681818070128,3550635
2023-11-09,1266.9376220703125,1287.8566074771882,1262.5602919196745,1286.3821608724284,5498051
2023-11-10,1261.4544677734375,1265.4171487849635,1254.2203756878132,1262.4681428598753,2943649
2023-11-13,1265.78564453125,1273.9872886097166,1263.2974105189112,1271.5912989072524,3462092
2023-11-15,1299.836669921875,1303.062071087934,1283.7096640915788,1289.2389232333946,8551860
2023-11-16,1331.5377197265625,1339.3708365003445,1299.9287446892533,1304.9972320134652,6673907
2023-11-17,1324.764404296875,1337.1591147047359,1322.4605464148888,1327.9898053316556,4901251
2023-11-20,1323.8890380859375,1338.0808269307881,1321.170530438921,1328.8653942384274,3584210
2023-11-21,1326.1007080078125,1336.2376835381015,1324.0272357402534,1328.8653376978914,3793135
2023-11-22,1343.4256591796875,1344.4853438157159,1323.5202369954038,1323.5202369954038,3108786
2023-11-23,1335.5465087890625,1352.733312304696,1334.1180718038254,1352.733312304696,3186928
2023-11-24,1324.6263427734375,1338.679877895318,1321.3548191084903,1332.1369430585005,2973195
2023-11-28,1329.51025390625,1331.6298481427323,1315.0881936422663,1330.7083049952287,3755373
2023-11-29,1345.08447265625,1346.0981477081089,1336.0534165206054,1337.251355220777,3875778
2023-11-30,1340.9837646484375,1346.0522528330398,1335.823144631822,1339.2328098678681,10120867
2023-12-01,1338.357177734375,1345.3608832594507,1332.6896647955414,1345.3608832594507,3489187
2023-12-04,1349.4617919921875,1356.4194883018783,1335.592634024112,1345.8677509348179,5511948
2023-12-05,1339.8778076171875,1351.8118605948976,1328.8654104130064,1350.7981854850148,5123039
2023-12-06,1358.6312255859375,1361.1193473034825,1337.2053455420607,1342.4580969426866,5269178
2023-12-07,1350.89013671875,1357.2948166644478,1347.1118322726165,1357.2948166644478,4424453
2023-12-08,1374.1591796875,1377.4305905862009,1351.2127312666094,1355.0371580856024,6323433
2023-12-11,1371.717041015625,1380.471701337861,1365.727010268832,1373.0993558033465,3862018
2023-12-12,1360.2440185546875,1373.0995024562922,1352.5030324180634,1361.5802113283032,6103494
2023-12-13,1335.3162841796875,1360.2440762349331,1320.7098449086366,1360.1979540712343,8549258
2023-12-14,1383.65087890625,1392.4516607400496,1346.6970221224815,1348.5862305244145,12489858
2023-12-15,1454.5638427734375,1463.917528966799,1401.6672393803897,1403.5564479809898,18395389
2023-12-18,1441.6160888671875,1468.0183241638513,1437.88390638634,1444.9336219034078,6467243
2023-12-19,1436.040771484375,1450.4628321473872,1422.1715017334877,1446.9149134299466,4221721
2023-12-20,1415.8590087890625,1459.2636714338232,1409.9611097529205,1442.2612442252062,6592367
2023-12-21,1415.4903564453125,1425.3048140325604,1401.897594233354,1401.897594233354,5319038
2023-12-22,1440.2799072265625,1443.1366686825568,1403.5103106025122,1414.522706978693,6741060
2023-12-26,1422.8167724609375,1426.549067926583,1403.5104847882335,1414.5690046946413,6878067
2023-12-27,1444.150146484375,1446.8226439303728,1422.8625237124177,1422.8625237124177,4225849
2023-12-28,1440.049560546875,1445.8552154390939,1432.9997322913293,1445.8552154390939,5702253
2023-12-29,1421.8489990234375,1437.1004712006081,1419.1765012951132,1420.144166634131,4388990
2024-01-01,1429.6361083984375,1434.8428502960069,1414.7992844681723,1418.255071679868,2808451
2024-01-02,1414.015869140625,1427.6086309615123,1403.5102544550214,1424.7057474638627,5396313
2024-01-03,1373.0994873046875,1400.6996635455614,1371.2564007445471,1400.6996635455614,7550363
2024-01-04,1394.018310546875,1400.5152349032498,1375.7718232468026,1386.8763509676678,7056038
2024-01-05,1412.3111572265625,1418.9001014903272,1388.0745246781073,1388.5352963045564,8895403
2024-01-08,1403.3260498046875,1415.4903752195028,1394.52526712299,1408.9934505703893,4440136
2024-01-09,1409.3160400390625,1431.1565685607613,1406.1366485499625,1420.9274616897512,4412074
2024-01-10,1400.653564453125,1414.983494047482,1386.9225479581153,1405.3072902245185,4096845
2024-01-11,1376.9698486328125,1405.3534251009314,1369.9661425866611,1405.261293276588,11296088
2024-01-12,1486.21875,1491.056851650907,1433.368271607278,1439.450434041234,26754401
2024-01-15,1522.4814453125,1534.3232525223632,1507.6446228067189,1515.8923891628679,13228305
2024-01-16,1503.5438232421875,1519.1639351762556,1497.5076704042556,1515.7542704008683,6500917
2024-01-17,1511.51513671875,1518.2424471875822,1493.1303945709744,1493.1303945709744,9209876
2024-01-18,1513.7269287109375,1519.6248280436816,1500.5028054955274,1513.7730508709333,6375464
2024-01-19,1529.0245361328125,1534.8303036837544,1515.1553775281222,1522.020829836473,4522736
2024-01-23,1513.3121337890625,1543.3082963711743,1509.2111992011553,1520.638356967558,9401255
2024-01-24,1543.9534912109375,1548.1925674088009,1515.938555587784,1529.6695716902016,8999681
2024-01-25,1538.147705078125,1548.6994420250173,1527.9185982399085,1541.6956238359799,8865304
2024-01-29,1526.6285400390625,1547.5936491768944,1518.3346507098104,1534.5077798990815,4253785
2024-01-30,1521.882568359375,1557.4081059509288,1518.933674931135,1532.0195441969254,4995943
2024-01-31,1530.591064453125,1536.442841049227,1509.5798353047996,1518.93352092331,6763779
2024-02-01,1527.0433349609375,1545.4280783736983,1520.8689274978267,1529.3471931576782,5760011
2024-02-02,1560.4951171875,1583.6719506012253,1534.3693906028748,1535.3370559365164,7858483
2024-02-05,1554.82763671875,1567.3145920332188,1549.8974031142452,1561.7853328521521,3634135
2024-02-06,1593.762939453125,1597.0344630098957,1542.6172887335351,1554.4130874102375,7694265
2024-02-07,1560.8638916015625,1593.3482914120157,1554.5052206294124,1593.3482914120157,4613877
2024-02-08,1559.3431396484375,1572.4751295193644,1550.7728558600897,1564.7802667251876,5919715
2024-02-09,1538.3780517578125,1560.0804381745947,1529.5773820750176,1552.5237167662156,4600004
2024-02-12,1548.28466796875,1560.1264752853303,1539.2996220000239,1539.2996220000239,3555808
2024-02-13,1552.3856201171875,1556.5785741207376,1532.9870910403704,1550.9571831806093,2696481
2024-02-14,1535.4752197265625,1538.4702350970776,1507.1838887623073,1529.9459605809961,3768579
2024-02-15,1544.8291015625,1555.334717770244,1531.2363377721808,1545.4281272111978,4834391
2024-02-16,1568.14404296875,1574.917363137815,1555.5188333576436,1556.486498735968,4880654
2024-02-19,1566.3931884765625,1577.221322004787,1555.2885469674084,1571.2312906913012,3690993
2024-02-20,1553.03076171875,1561.324650966914,1537.8252980971156,1552.800375906301,3706389
2024-02-21,1525.6607666015625,1542.6631922718518,1516.2149495640556,1542.6631922718518,4300508
2024-02-22,1549.4365234375,1552.4315386183323,1515.3855496864917,1534.3693157186938,5841277
2024-02-23,1545.2896728515625,1565.194983220865,1540.728079066558,1563.8587905950133,5373072
2024-02-26,1529.89990234375,1543.5386736406174,1515.9385009458492,1543.5386736406174,2782438
2024-02-27,1533.0792236328125,1539.9907975363865,1523.1266247075048,1530.683233844853,5159088
2024-02-28,1540.1290283203125,1555.3806128350852,1531.6508761234932,1538.9770993537304,3188916
2024-02-29,1542.5711669921875,1550.2660301238518,1523.5873997921522,1534.369410109207,7814722
2024-03-01,1524.8775634765625,1540.7741844629486,1521.4678984651173,1538.0556768856939,6387291
2024-03-04,1508.75048828125,1533.8625405850848,1505.479077403563,1527.7803779385492,4445156
2024-03-05,1480.459228515625,1508.888815229402,1476.312283897934,1505.8016678459578,4596579
2024-03-06,1490.642333984375,1493.0383239437163,1452.3521668225044,1477.0495710017406,6420684
2024-03-07,1489.628662109375,1500.6871820049978,1478.3397563825936,1489.7669161066867,6348359
2024-03-11,1475.02197265625,1487.186409973432,1463.4105512344881,1481.9796685740168,6752895
2024-03-12,1486.4031982421875,1497.5078398363585,1472.3036534614205,1474.46925768503,4614222
2024-03-13,1484.974853515625,1497.0470479006656,1473.1330449489747,1486.3571684259673,5688997
2024-03-14,1523.58740234375,1527.6882245455754,1481.8414508033693,1487.7393497230903,8803799
2024-03-15,1505.801513671875,1516.6757678865583,1491.3793408128192,1512.3444475668186,11809997
2024-03-18,1476.9112548828125,1504.5575513115562,1473.4093456712776,1502.11543929507,4958904
2024-03-19,1438.9437255859375,1473.5477211325924,1435.7644462317567,1467.4194357537194,6870411
2024-03-20,1432.95361328125,1451.3844780457566,1430.5576233604784,1440.3720813461923,4759059
2024-03-21,1432.7232666015625,1453.2276042120811,1422.309895221054,1441.2936639483573,11062497
2024-03-22,1390.4703369140625,1408.9473217702673,1380.6558800265154,1401.6671085042765,14673890
2024-03-26,1375.5416259765625,1389.180399288322,1371.1642953119592,1374.9426003343697,8351081
2024-03-27,1367.431884765625,1381.3932870499673,1365.3124028550521,1378.628657389427,6857402
2024-03-28,1380.5179443359375,1393.189164332538,1370.47310016729,1370.47310016729,12499530
2024-04-01,1378.1217041015625,1409.9149438246613,1375.6797046680076,1405.3533500790074,6580002
2024-04-02,1366.5103759765625,1376.0023163808078,1364.6672894897633,1368.353462463362,7279400
2024-04-03,1364.483154296875,1377.7994104204233,1359.2764119828664,1362.962585303498,8736248
2024-04-04,1370.0582275390625,1378.3061066574217,1352.8254147328123,1373.6062588459959,11186915
2024-04-05,1363.054443359375,1370.0581487632178,1360.2438042627782,1363.9299768430176,5072482
2024-04-08,1360.8428955078125,1373.97488704448,1358.4469055155266,1366.6486630791478,6610887
2024-04-09,1377.56884765625,1395.0321590156452,1370.6112639030227,1373.0993855776476,9423230
2024-04-10,1388.58154296875,1391.3921826462563,1368.0772037532827,1382.6375209587534,6744595
2024-04-12,1368.2613525390625,1388.581426378512,1363.423250433772,1386.001060258461,12275616
2024-04-15,1352.9637451171875,1374.8964069734686,1346.420810540168,1363.884010132131,8531224
2024-04-16,1303.4765625,1340.9834332940293,1302.1864921844294,1337.1590070193129,16173541
2024-04-18,1307.9002685546875,1331.3534994670702,1297.072135276183,1309.6051010829012,22107945
2024-04-19,1300.5279541015625,1314.9040067731753,1270.5777974969205,1276.3374429978132,20603621
2024-04-22,1320.3409423828125,1324.1192467826613,1302.1865874045059,1308.4991354557612,5859087
2024-04-23,1329.23388671875,1333.334708815105,1320.5713584494295,1329.7867901203954,4856174
2024-04-24,1318.497802734375,1330.9847568541209,1315.0881382295058,1330.9847568541209,4268213
2024-04-25,1325.5938720703125,1331.5378936591642,1308.5914437317322,1308.5914437317322,9089398
2024-04-26,1318.0372314453125,1331.9986341616486,1315.0422158870554,1326.7457701482465,8062444
2024-04-29,1322.1842041015625,1326.838042603384,1316.1941728580287,1317.7607514168,5055957
2024-04-30,1309.0982666015625,1323.8429581264434,1306.3336369406475,1322.1380131744238,6936588
2024-05-02,1303.4765625,1312.2773438976578,1301.0805729943027,1302.1403700332799,10076354
2024-05-03,1305.1817626953125,1313.0148803966708,1293.109456008172,1310.5266461015717,8842345
2024-05-06,1314.0284423828125,1332.2749298443393,1305.9188174045357,1308.5913151241766,6445422
2024-05-07,1327.8975830078125,1330.1093091097507,1304.5364861962978,1313.1528923189749,6080661
2024-05-08,1315.318603515625,1326.791770914921,1313.751912640343,1322.6448266752147,6234983
2024-05-09,1326.607666015625,1336.1916260774956,1313.0609123824656,1315.5491467198585,6088406
2024-05-10,1313.10693359375,1323.289918499904,1302.1405469699123,1322.460619610937,8777481
2024-05-13,1311.7706298828125,1313.1990668474873,1300.481725623948,1313.1990668474873,3735954
2024-05-14,1312.9224853515625,1321.2624958851497,1306.7943133773022,1314.4891762078207,3463230
2024-05-15,1308.545166015625,1319.4655424641765,1307.255095585117,1314.120547134986,4327544
2024-05-16,1339.324951171875,1341.5366776212318,1315.0423073779823,1321.4469884047705,9249145
2024-05-17,1330.98486328125,1342.6884167000094,1326.3310252131012,1342.6884167000094,7542860
2024-05-21,1321.6312255859375,1331.3534390178734,1316.332352094495,1317.8067987413262,6752663
2024-05-22,1340.6611328125,1345.406990441256,1315.963729310014,1316.6548867308702,7173285
2024-05-23,1356.8802490234375,1362.17912249703,1336.2376585581328,1340.5688666610595,8641428
2024-05-24,1350.1529541015625,1359.737026123514,1345.4531061608475,1353.0558377538796,5277938
2024-05-27,1355.9124755859375,1363.5152064855856,1345.6833692377497,1356.3732471556132,5821844
2024-05-28,1351.949951171875,1360.1977175377685,1345.7295347806962,1359.7369459532367,6186922
2024-05-29,1337.113037109375,1350.5215354265988,1336.237616082271,1350.4294036068611,7401634
2024-05-30,1315.4569091796875,1336.0995011368218,1310.0198938256992,1329.6026885129104,9663150
2024-05-31,1322.459716796875,1350.5181357141773,1315.9738228639974,1325.18568552157,37113815
2024-06-03,1321.5198974609375,1353.5732408404072,1319.733909819397,1353.5732408404072,10589244
2024-06-04,1310.005126953125,1330.0737072910483,1276.823736979712,1324.4338187795668,13736134
2024-06-05,1344.267333984375,1351.6932097544602,1316.1149378567663,1316.1149378567663,9233424
2024-06-06,1383.887451171875,1385.814458709679,1351.2231014159079,1358.2259161135482,12660930
2024-06-07,1441.5552978515625,1447.2891608293014,1388.5873745776473,1392.1123044504961,24075302
2024-06-10,1409.73681640625,1437.9832975983243,1407.4339083446464,1433.7533821631996,6810606
2024-06-11,1405.97705078125,1416.0348049461413,1404.2850385180848,1410.0190163300265,4853054
2024-06-12,1396.060302734375,1418.1969101793593,1393.7573942458623,1416.5519427607585,9564320
2024-06-13,1404.28515625,1414.6719965407349,1399.961264790733,1405.2721826102318,7307565
2024-06-14,1399.5382080078125,1413.4498626747718,1396.8592841989566,1413.4498626747718,4237727
2024-06-18,1408.2799072265625,1416.5517883847267,1405.6480284899164,1407.151975588544,5420939
2024-06-19,1420.6407470703125,1424.6827126496337,1406.8699977638037,1414.6718886285164,5493456
2024-06-20,1424.44775390625,1426.4216917830183,1409.1260120772156,1425.2937600659554,7927010
2024-06-21,1440.709228515625,1464.2558049305671,1432.2493971920012,1452.2710438887668,17301941
2024-06-24,1435.4925537109375,1437.325471461373,1424.4477727552649,1433.0486251290843,5564989
2024-06-25,1449.404052734375,1451.2370850310506,1429.1004805403306,1434.411397588946,4551525
2024-06-26,1448.229248046875,1455.89011914625,1442.8714001458156,1448.5112883548547,4851004
2024-06-27,1478.9195556640625,1483.6665071274144,1440.0983968135813,1446.1141853395814,14757754
2024-06-28,1472.7156982421875,1493.1602914681441,1470.3657449978248,1478.1676356666337,8197544
2024-07-01,1495.3223876953125,1503.8761950899986,1465.900925341744,1465.900925341744,6801771
2024-07-02,1523.7567138671875,1535.7414752975033,1491.2803144467298,1500.3980870491325,10493173
2024-07-03,1529.7255859375,1537.809402144264,1509.609963229638,1527.4696078755678,7269965
2024-07-04,1551.5802001953125,1560.3690026530594,1530.2896001922775,1530.4775505601317,8008311
2024-07-05,1548.572265625,1565.8679458210338,1535.3185512266714,1552.332191113537,7065022
2024-07-08,1561.9200439453125,1566.008939897241,1541.5694246287367,1544.483343885064,5880533
2024-07-09,1557.6900634765625,1566.7138611771477,1551.9091554243114,1560.2750121000736,5191182
2024-07-10,1549.32421875,1573.5287378659184,1539.2664644712022,1557.5490553427878,9852770
2024-07-11,1553.507080078125,1565.0688961998292,1543.4963708254108,1556.6090643284788,8857679
2024-07-12,1609.012939453125,1616.532789615605,1566.6198071109059,1579.1685341207829,17078316
2024-07-15,1604.59521484375,1624.2877782953476,1600.4592739409936,1622.5957659620963,6942230
2024-07-16,1622.454833984375,1633.593589888385,1597.9682742375035,1615.4519041715741,6886281
2024-07-18,1652.5341796875,1659.4430193327232,1615.827863817848,1615.827863817848,11248896
2024-07-19,1685.339599609375,1733.3256958168,1679.2297205297605,1733.3256958168,29819116
2024-07-22,1702.1651611328125,1713.5859571917674,1685.3394724496927,1692.1074068427617,8462126
2024-07-23,1726.6517333984375,1729.5186076175692,1676.2217119382558,1701.3662125939957,7113056
2024-07-24,1723.878662109375,1731.7745279912915,1710.3899533806657,1727.2156416274588,6002845
2024-07-25,1715.324951171875,1721.0118842620095,1703.246213719811,1710.7660645530111,5815599
2024-07-26,1766.1309814453125,1769.9848820315087,1715.7949342558115,1715.7949342558115,11369047
2024-07-29,1758.799072265625,1788.78450012986,1752.1252276626687,1779.9486525351583,4635931
2024-07-30,1764.4859619140625,1767.1178407699306,1748.365259289592,1758.7990290172347,2721265
2024-07-31,1756.1201171875,1772.0058245898792,1753.1122228334534,1764.344953812893,5004209
2024-08-01,1741.409423828125,1755.7911843622094,1734.3595637121655,1744.699358548906,7475014
2024-08-02,1711.8939208984375,1747.895251074617,1707.147084115294,1732.3855594141,7400938
2024-08-05,1646.7532958984375,1689.6164211011132,1615.4049418548652,1677.8196096487513,10736703
2024-08-06,1646.0013427734375,1689.0994653436978,1640.126459251215,1654.5551502330297,7690163
2024-08-07,1684.1175537109375,1689.9924369566963,1656.341059827465,1688.206449501223,5094329
2024-08-08,1638.528564453125,1673.1198103688212,1623.4418174161967,1673.1198103688212,6227910
2024-08-09,1664.4720458984375,1673.8718597959298,1650.6073203996366,1664.9420365933122,4258524
2024-08-12,1689.5224609375,1695.2563240862842,1661.9809621451984,1666.6339385624474,4315329
2024-08-13,1689.5694580078125,1701.3662700318037,1681.6737063397366,1701.3662700318037,4176918
2024-08-14,1713.821044921875,1715.4660123309595,1689.5694795075585,1693.8464406687062,7450718
2024-08-16,1747.3782958984375,1750.1042647796944,1719.6958908608178,1738.9655086594769,7335657
2024-08-19,1752.8773193359375,1755.46226812506,1738.2135180462226,1748.3653628246682,2585989
2024-08-20,1759.8331298828125,1772.5228787734409,1756.073204285589,1767.165030694927,3870333
2024-08-21,1760.302978515625,1766.2249067508462,1755.0391060531026,1762.5589566406527,1966902
2024-08-22,1767.3997802734375,1779.9955522213554,1757.4829319922503,1770.924710030664,4300287
2024-08-23,1750.3392333984375,1769.6088509029312,1745.5453515046195,1765.4729100507645,5015935
2024-08-26,1763.5460205078125,1775.3897624868237,1752.125224235838,1757.7651122966831,3728589
2024-08-27,1786.0584716796875,1788.5494451104064,1761.431007151832,1763.54596510821,3830679
2024-08-28,1822.7177734375,1833.903574209478,1783.5205978872887,1792.450420519267,6514531
2024-08-29,1817.3128662109375,1833.4335688344042,1805.610144647818,1816.9838956969513,7228284
2024-08-30,1827.041748046875,1832.9636765918535,1812.284086394407,1821.6839001205192,13466759
2024-09-02,1846.59326171875,1857.1680513315453,1826.1957134298164,1826.7126342979332,5573739
2024-09-03,1824.73876953125,1848.9432889467964,1820.2268132183985,1848.9432889467964,4694322
2024-09-04,1807.0670166015625,1811.5319278069883,1786.0115271331308,1805.7980647866775,4778310
2024-09-05,1817.125,1823.563849406098,1794.9883929408672,1810.6391056280906,4081810
2024-09-06,1787.703369140625,1820.273743345215,1783.0034627545024,1806.6440148254599,5848106
2024-09-09,1780.9356689453125,1805.5631341580754,1775.6247514250556,1776.564732765143,4772612
2024-09-10,1797.5263671875,1818.8638977650467,1782.2046254069915,1790.5704823041315,6909600
2024-09-11,1795.50537109375,1810.4040523138208,1790.6644442667855,1799.7822173243185,5312946
2024-09-12,1833.386474609375,1838.9794321721197,1796.116307982983,1809.463996501208,8555092
2024-09-13,1827.417724609375,1841.0474542218399,1819.4749280775688,1833.3865832495185,3843127
2024-09-16,1833.198486328125,1834.8434535636457,1817.0308542536736,1828.9685705796433,1570181
2024-09-17,1835.360595703125,1840.9063937669002,1825.584766901514,1830.8486394119768,2793127
2024-09-18,1778.585693359375,1822.388800311061,1768.3869188956942,1822.388800311061,6385468
2024-09-19,1780.5125732421875,1809.370068657787,1766.036952686509,1795.9282898631557,7976570
2024-09-20,1791.3695068359375,1800.0643345616268,1755.3212440246816,1790.664520804125,15242974
2024-09-23,1782.6275634765625,1803.73021337189,1765.7078993837924,1794.4243751721033,3636672
