Price,Close,High,Low,Open,Volume
Ticker,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS
Date,,,,,
2023-07-03,4398.53271484375,4472.32425014649,4376.97235545729,4469.653253047603,457367
2023-07-04,4412.6044921875,4459.731710503304,4399.773550232702,4399.773550232702,286373
2023-07-05,4665.0791015625,4674.5715300781185,4419.855081398352,4434.117480863029,891033
2023-07-06,4691.45703125,4710.822925398031,4609.699549518689,4665.031208018706,888595
2023-07-07,4611.60791015625,4687.116457060787,4598.776501985735,4651.198669004302,405959
2023-07-10,4672.61572265625,4723.224924788172,4622.149060662505,4625.9175237927375,659388
2023-07-11,4691.4091796875,4726.5164434572325,4679.341247004993,4711.300050628779,400593
2023-07-12,4654.01318359375,4719.886296667442,4643.089763694885,4702.237403996731,295827
2023-07-13,4642.564453125,4760.430229699724,4626.728058996988,4694.604641353175,501038
2023-07-14,4636.0302734375,4680.581522759837,4626.8718360212615,4669.754061323336,419873
2023-07-17,4610.796875,4680.676948640995,4599.301431465227,4659.260058803964,250127
2023-07-18,4636.98388671875,4765.296095136061,4607.791573647681,4622.625995803152,270028
2023-07-19,4601.73388671875,4683.300388284977,4596.534897980739,4656.445545552689,247325
2023-07-20,4644.71142578125,4664.077320371337,4562.047461429567,4605.883678206753,450566
2023-07-21,4638.98779296875,4654.91921665364,4612.800465793604,4619.335419241613,367833
2023-07-24,4658.11474609375,4692.697032622018,4627.968439018725,4638.319368287914,288534
2023-07-25,4625.8701171875,4684.015781104557,4557.564042925088,4659.784422872622,743269
2023-07-26,4646.380859375,4677.910178790662,4618.238032766592,4665.031258139357,387130
2023-07-27,4627.8251953125,4682.202856852969,4602.353367527105,4673.6169102939475,321326
2023-07-28,4667.41650390625,4674.571460222918,4607.4578768090805,4631.641722322912,255158
2023-07-31,4704.52685546875,4711.204814798844,4642.183241987877,4670.278557210763,325463
2023-08-01,4697.41943359375,4749.602631357425,4673.760100430484,4714.400342241614,391794
2023-08-02,4609.79541015625,4710.775788144911,4599.444480050355,4687.354951333143,249850
2023-08-03,4604.26171875,4687.593199810735,4584.89582408884,4614.469642346591,418377
2023-08-04,4495.22021484375,4640.418303696025,4483.77228560391,4607.791519035508,451353
2023-08-07,4455.248046875,4525.318635717142,4450.3825836843325,4525.318635717142,436583
2023-08-08,4436.2158203125,4481.864533726914,4423.766382934686,4455.248190004288,487053
2023-08-09,4451.86083984375,4474.041201965332,4403.7321185155415,4436.549421351302,282034
2023-08-10,4423.28955078125,4491.786147238402,4415.8481166150505,4455.15286353684,330123
2023-08-11,4387.46630859375,4436.0724935326525,4370.819391307399,4423.289065962086,274197
2023-08-14,4404.30517578125,4420.52307705721,4332.087629066605,4365.477425811227,154258
2023-08-16,4388.9453125,4402.682734260317,4349.974560681144,4366.4309587669495,188763
2023-08-17,4443.5615234375,4453.6739540873605,4365.524526363517,4365.524526363517,311184
2023-08-18,4403.20751953125,4435.643320681531,4383.8891379638035,4435.643320681531,243546
2023-08-21,4398.7236328125,4416.945012638376,4381.5037604290565,4391.23468623018,118491
2023-08-22,4415.466796875,4423.241756678793,4389.947451246158,4405.497836671239,96290
2023-08-23,4446.328125,4451.670585271787,4406.498870219385,4426.532746875503,263771
2023-08-24,4417.1357421875,4509.625657624175,4363.998549667542,4473.278388812626,433867
2023-08-25,4373.15673828125,4433.115364338499,4359.514808134396,4411.26899126067,293384
2023-08-28,4388.80224609375,4407.452644007115,4375.016845328275,4375.4938423676695,283469
2023-08-29,4449.95361328125,4456.107062411193,4393.190956416881,4402.683385362375,320941
2023-08-30,4459.9228515625,4503.615599267929,4447.139422541838,4473.231256879714,370694
2023-08-31,4401.5380859375,4486.682065043574,4390.47212629309,4459.922715080079,479472
2023-09-01,4453.67431640625,4482.81865228126,4406.499117873407,4409.742604922247,456071
2023-09-04,4423.81396484375,4473.660160142776,4409.742550859814,4467.5546906284935,328037
2023-09-05,4485.298828125,4517.162138430058,4422.096717951612,4425.5787033108845,353620
2023-09-06,4468.31787109375,4493.312705591977,4452.004942842083,4485.203754849401,224928
2023-09-07,4500.18115234375,4507.6221199926385,4440.842533029784,4463.738391417049,319934
2023-09-08,4540.5830078125,4564.480842536828,4486.348809007672,4500.1817252108885,209769
2023-09-11,4585.27734375,4588.711815819301,4543.874091215661,4559.137997463708,151600
2023-09-12,4598.82421875,4626.7285471890755,4543.492558939184,4621.100074958016,305478
2023-09-13,4587.08984375,4620.193626783441,4579.410377238739,4598.25176153132,207142
2023-09-14,4621.62451171875,4634.503432331446,4567.294360288588,4593.434171815716,249498
2023-09-15,4894.46728515625,4912.1161780079,4667.893660709391,4669.706156541469,1689829
2023-09-18,4938.49365234375,5032.223576231995,4859.884628678828,4888.265954232776,804973
2023-09-20,4944.50390625,5021.2049387160905,4928.429012503699,4937.873460928929,622924
2023-09-21,4851.25146484375,4946.984409620578,4839.708041925269,4930.241997831867,640829
2023-09-22,4770.97216796875,4850.249173509035,4766.345669082065,4818.624361193694,498375
2023-09-25,4775.17041015625,4827.3536129188005,4763.149990184926,4769.970955487778,539731
2023-09-26,4835.98779296875,4868.185098603595,4770.114211134958,4780.46514181366,450923
2023-09-27,4801.40478515625,4834.4126083157935,4787.142387054375,4832.171094837897,257406
2023-09-28,4776.267578125,4892.893372084282,4751.034244556915,4815.571860688676,580065
2023-09-29,4830.740234375,4848.675137587944,4774.645100366054,4797.636451929124,248079
2023-10-03,4785.6640625,4839.612244480805,4767.204182833317,4831.9802914045495,464531
2023-10-04,4692.31591796875,4788.287826684518,4677.481028817849,4780.7033865440035,256544
2023-10-05,4780.51220703125,4807.462541813855,4698.516689191995,4707.96113812931,657876
2023-10-06,4783.8994140625,4884.450309696266,4767.586020059979,4884.450309696266,279352
2023-10-09,4776.9345703125,4835.5101819291,4728.99636578688,4728.99636578688,244083
2023-10-10,4805.7451171875,4831.0259599875935,4772.069312916607,4776.934310009107,307502
2023-10-11,4831.408203125,4860.600519230293,4817.670779610005,4822.440750678927,575680
2023-10-12,4871.666015625,4914.023257470585,4818.719346863669,4851.059651376029,472168
2023-10-13,4819.9599609375,4887.741524935114,4808.130526614876,4855.782720839559,387366
2023-10-16,4843.14208984375,4864.797476673896,4800.498366753287,4803.360349086407,158560
2023-10-17,4904.72265625,4913.070105458303,4836.7505698395335,4849.152494377583,318565
2023-10-18,4901.001953125,4959.577100932366,4889.840035212365,4913.0698859921495,360985
2023-10-19,5230.36865234375,5242.198087165852,5003.6995390691345,5056.169219650412,2838352
2023-10-20,5236.76025390625,5256.508120468034,5186.7710502435175,5199.268467613572,763919
2023-10-23,5156.7197265625,5240.671209179121,5146.845794250352,5202.177453247671,451167
2023-10-25,5101.29296875,5174.416996395595,5086.98305583579,5137.258736201372,620266
2023-10-26,5017.38916015625,5101.4361368323525,4995.113303882436,5088.461723399038,746266
2023-10-27,5126.3349609375,5174.178139117656,5022.779084654926,5022.779084654926,843465
2023-10-30,5064.65966796875,5149.422145011505,5032.3193580539455,5140.120701648277,360967
2023-10-31,5069.572265625,5119.275452426429,5049.109371247253,5094.328599358974,400987
2023-11-01,5098.478515625,5198.790903141451,5060.938754227984,5060.938754227984,619765
2023-11-02,5073.72265625,5144.747710712866,5041.859343157778,5136.209276302381,304362
2023-11-03,5121.947265625,5129.674245869132,5072.005576879269,5110.546848787834,448715
2023-11-06,5158.103515625,5177.803402241569,5129.722188823215,5132.488678776534,394137
2023-11-07,5169.69384765625,5194.497693391452,5156.623942614966,5158.10291290886,202689
2023-11-08,5149.279296875,5185.197086107333,5133.68139820893,5184.004593331907,202145
2023-11-09,5169.5986328125,5204.037913635427,5134.539348976367,5172.365122591183,232773
2023-11-10,5143.984375,5177.374172877699,5102.962623321685,5161.061244282874,149325
2023-11-13,5175.60888671875,5189.53682768011,5147.322589496755,5184.95784240753,93497
2023-11-15,5281.9794921875,5299.43739846031,5209.857442710131,5270.817574526231,640468
